Iteration,Rw
1,0.1275595751590091
2,0.12755957321278802
3,0.12755955602824148
4,0.1275595557576593
5,0.12755391661802862
6,0.12755329512543856
7,0.12755291175050587
8,0.12755214609511817
9,0.12755115004468423
10,0.12755068847136708
11,0.12755068733844954
12,0.12755066571424792
13,0.12755058551113846
14,0.12755050133612073
15,0.1275494546394791
16,0.12754800571654903
17,0.127547223674572
18,0.12754660406831989
19,0.12754655614673416
20,0.12754642368077515
21,0.12754638378634817
22,0.12754637988628312
23,0.12744922179313628
24,0.1274344152824931
25,0.12738376876777469
26,0.12734120414611436
27,0.12733880051537158
28,0.1273201772642002
29,0.12730322621957302
