Iteration,Rw
1,0.1495142844065252
2,0.1495142843611124
3,0.1495140426828869
4,0.14951404251267722
5,0.1495076967580112
6,0.14950728646818237
7,0.14950657968238065
8,0.1495057225882928
9,0.1495048817617934
10,0.14950478807682274
11,0.1495047857837402
12,0.14950466712757066
13,0.14950410737605122
14,0.14950408599262435
15,0.14950406994765786
16,0.14950397817629585
17,0.14950384572124945
18,0.1495032521947064
19,0.1495024157970788
20,0.14950197815593536
21,0.14950187463512582
22,0.14950186533978968
23,0.1495018642363998
24,0.1494218719754311
25,0.1493954155112437
26,0.149350888495412
27,0.14932222169694168
28,0.1493004756778775
29,0.14929012871057715
30,0.14926721958192035
31,0.14925089025985963
32,0.14917656266724771
33,0.14902601799152804
34,0.14779434410570413
