Iteration,Rw
1,0.10628622584296624
2,0.10628148854545624
3,0.10628148761202338
4,0.10625787782585715
5,0.1062578724427406
6,0.10625286922917504
7,0.10624407397052824
8,0.10624346370538733
9,0.10624330011588054
10,0.10624319598762066
11,0.10624319356574007
12,0.10622223509732316
13,0.10622215042807769
14,0.10622201431043633
15,0.10622088040129218
16,0.10621889481287747
17,0.10621505275702264
18,0.10621163601997251
19,0.10621030384645092
20,0.10621012596911394
21,0.10621011863314389
22,0.10611468330941162
23,0.10599049202133771
24,0.10591800516950392
