Iteration,Rw
1,0.14788039551572735
2,0.14787732333577883
3,0.14787728117760038
4,0.1478772809085599
5,0.1477647311328314
6,0.14776472439950705
7,0.14776472439952665
8,0.14776385704787506
9,0.1477637995955562
10,0.14776369425514818
11,0.14776369276259266
12,0.14775822576004538
13,0.14774735269175604
14,0.14774689743305172
15,0.1477460582247819
16,0.14774402694473215
17,0.14774138672638432
18,0.14773530851840147
19,0.14773241147336325
20,0.14773138410804196
21,0.14773116216816579
22,0.14773106213948534
23,0.14773095749056228
24,0.14773093894705336
25,0.147730923371055
26,0.14773089496567657
27,0.14773086143722067
28,0.14773084269294384
29,0.1477308424246505
30,0.14764928720782874
31,0.14763472135000197
32,0.14761472434091782
33,0.14755101289699404
34,0.14747214576632095
