Iteration,Rw
1,0.12861588267545598
2,0.12860850184758835
3,0.128607846180628
4,0.1286078363204108
5,0.12860783629962763
6,0.1286078326119855
7,0.12860783260155262
8,0.12859933317603192
9,0.12859881063332676
10,0.12859744551414548
11,0.12859523660681568
12,0.128590245709972
13,0.12858542706874193
14,0.1285841256604913
15,0.12858403057581028
16,0.12858402709697134
17,0.12858397901984014
18,0.12858391000830444
19,0.12858370269378766
20,0.12858367607243892
21,0.12858364234373196
22,0.1285836356304134
23,0.12851929852090946
24,0.1284911252805488
