Iteration,Rw
1,0.1296899395094729
2,0.129689911668179
3,0.12968991167006294
4,0.12968955130839083
5,0.129689551302469
6,0.1296807096406265
7,0.12968065003156815
8,0.12967972675589395
9,0.1296796990598385
10,0.12967969389284695
11,0.12967901116628555
12,0.12967803616970058
13,0.12967801785321248
14,0.1296779802194974
15,0.12967791606708093
16,0.12967790118372982
17,0.12967787356529986
18,0.12967785298060916
19,0.12967783434612778
20,0.12967780380972893
21,0.12967778331862143
22,0.12967777302710945
23,0.129677772420235
24,0.12971202636550594
25,0.1295574406830198
26,0.129421696181871
