Iteration,Rw
1,0.1471499001328119
2,0.1471498935938866
3,0.14714989041831222
4,0.14714988327489825
5,0.14714674089688295
6,0.14714620501418513
7,0.14714557399226014
8,0.14714308775640084
9,0.14714025959541588
10,0.14713814866493258
11,0.14713813350254748
12,0.14713813299707768
13,0.14713809385947108
14,0.14713784318768908
15,0.14713756376800985
16,0.14713730001576353
17,0.14713679266338311
18,0.14713675598660422
19,0.147136737930585
20,0.14713673252479945
21,0.1470978796621754
22,0.14709302190312804
23,0.14709210450811167
24,0.14709163648915696
25,0.14708893863858316
26,0.14706860644995642
27,0.14701882074664605
28,0.14638286208171736
