Iteration,Rw
1,0.12927904871798607
2,0.12927904603497642
3,0.12927889152575373
4,0.12927889049684915
5,0.12927889036078627
6,0.12927264150800788
7,0.12926578291987761
8,0.129264349408493
9,0.12926313453331306
10,0.12925678730904286
11,0.12925445287827567
12,0.12925422022244465
13,0.12925421410412796
14,0.1292530200144741
15,0.1292514201640921
16,0.12925104688774275
17,0.12924828020888907
18,0.12924250442206453
19,0.12923638653808694
20,0.12923050124278607
21,0.12922839159373653
22,0.1292280561135019
23,0.12922787268088062
24,0.129227379556509
25,0.12922693131118895
26,0.12922691594788188
27,0.12922689189040643
28,0.1292268790470082
29,0.1292268693628307
30,0.1292268557107114
31,0.1292268121774667
32,0.12922680303526657
33,0.12922677668817237
34,0.12922673648551267
35,0.12922663676252297
36,0.1292265627287705
37,0.12922589421496397
38,0.12922551288699227
39,0.12922503014023048
40,0.12922457819614142
41,0.1292244052208394
42,0.1292243525953336
43,0.12922434049581366
44,0.12922433275327083
45,0.12915492117414779
46,0.12914934588384905
47,0.1291431331049301
48,0.12913254986068315
49,0.12912460234655804
50,0.12911352384105354
51,0.12895546355188145
52,0.128952830470439
