Iteration,Rw
1,0.11598255495577581
2,0.11598255490886172
3,0.11598255193095904
4,0.11598255190018125
5,0.11445420616273454
6,0.1144448090031712
7,0.11367518482420506
8,0.11360976107991676
9,0.11356450134145914
10,0.11355375073781637
11,0.11355328354962752
12,0.1135531078104932
13,0.11355309103753479
14,0.11355307266219752
15,0.11355305951479323
16,0.11355305946671809
17,0.1135495523444286
18,0.11354902611504701
19,0.11354488694158983
20,0.11353578684597707
21,0.11351191136864806
22,0.11345503116094856
23,0.11334984183041234
24,0.11323588935636493
25,0.11319066082924598
26,0.11318102075342497
27,0.11318039814446355
28,0.11318021042412582
29,0.11317854418708706
30,0.11317509512996057
31,0.1131662939237741
32,0.11315193760491003
33,0.11312888792381613
34,0.1131285229133574
35,0.1131139916453769
36,0.1131097152626658
37,0.1131093981666713
38,0.1131093872870935
39,0.11310934571666408
40,0.11310926442518114
41,0.11310906657706185
42,0.1131079600573701
43,0.11310723824123081
44,0.1131054096369681
45,0.11310503193525692
46,0.1131033506434381
47,0.11310170506734372
48,0.11310151686045765
49,0.11310143878029034
50,0.11310129619691979
51,0.11310090109407717
52,0.11309982868214753
53,0.11309813284544648
54,0.11309539834305123
55,0.11308472193816972
56,0.11308470882486728
57,0.11308445839601028
58,0.11308432666071142
59,0.11308429644510222
60,0.1130842861705848
61,0.11308428049972949
62,0.11182422038601429
63,0.1112924824821903
64,0.111248042890387
65,0.11122412019331927
66,0.11122157732718982
67,0.11118980334941382
