Iteration,Rw
1,0.13706747626928933
2,0.1370674148349533
3,0.13706741331408803
4,0.13695716321345572
5,0.1369569850898762
6,0.13695698431545017
7,0.13695698431524206
8,0.13695670484526995
9,0.1369566269176169
10,0.13695626501592642
11,0.136955173330484
12,0.13695280577139812
13,0.13694771570350492
14,0.13694153507108942
15,0.13693864154878413
16,0.13693806526319083
17,0.13693802321363233
18,0.13693802313280454
19,0.13693714167288404
20,0.13693110269623524
21,0.13691718426859253
22,0.1369170301105935
23,0.13691688079580303
24,0.13691686770225267
25,0.13691685560690908
26,0.13691656305520605
27,0.13691625225238077
28,0.1369156798419799
29,0.1369147817171208
30,0.13691448858421346
31,0.13691446787372716
32,0.13691446134569732
33,0.13690983547203628
34,0.1369098306362953
35,0.1369098228107723
