Iteration,Rw
1,0.18033667513886184
2,0.1803366503612568
3,0.18033665035744673
4,0.1802998818145485
5,0.18029986502640025
6,0.1802922868373476
7,0.1802922671788934
8,0.18029225762693377
9,0.18029225728315185
10,0.18027817866941945
11,0.18027661386489868
12,0.18027571434532036
13,0.18027256580928006
14,0.18027030180155065
15,0.18026951035941158
16,0.18026891798189495
17,0.18026850427061736
18,0.18026778487861106
19,0.18026583985284295
20,0.18026357727654446
21,0.18026127631921643
22,0.1802606345112234
23,0.18026059751148996
24,0.18026059664004815
25,0.17961012225350428
26,0.1796077093342316
27,0.17928088952969892
