Iteration,Rw
1,0.1890584176387001
2,0.1890332176681459
3,0.18903085799331107
4,0.18903010982970617
5,0.18903009508362054
6,0.1890300950102649
7,0.188998368862735
8,0.18899836568658293
9,0.18899836492851954
10,0.1885945023852993
11,0.18855362928536767
12,0.18855145526832767
13,0.1885484418607194
14,0.18854785691140302
15,0.1885472656203781
16,0.18854254934980444
17,0.18853474935662587
18,0.18851471028302977
19,0.18850002266034568
20,0.18849795325322866
21,0.18849761144971042
22,0.18849759814861047
23,0.18849759806527042
24,0.1884797942587235
25,0.18847612083913443
26,0.18847545179275263
27,0.18847494495945985
28,0.18847284482882312
29,0.18846927032389574
30,0.18846586619096334
31,0.18846570130059676
32,0.1884655001661478
33,0.18846530941428005
34,0.18846483638570163
35,0.18846404863207714
36,0.18846291252511396
37,0.1884628167196996
38,0.18846244495362485
39,0.18846237459085485
40,0.1884623555753016
41,0.18846235033906608
42,0.18845997890230118
43,0.18845989066631616
44,0.18845984084216494
45,0.18845981271724213
46,0.18845981321790561
47,0.1884592858932757
48,0.18845893058258043
49,0.18845888408134323
50,0.1884587948690975
51,0.18845867233939992
52,0.18845824681044046
