Iteration,Rw
1,0.12930926042067342
2,0.12930688774056284
3,0.1293039744778432
4,0.12930397308401126
5,0.1292080377735796
6,0.12920802289920658
7,0.1292079455193911
8,0.12920793058450394
9,0.12920792703268744
10,0.129195481611693
11,0.12916186164673232
12,0.12915975316186798
13,0.12915929848052116
14,0.129158849611193
15,0.12915784992364
16,0.1291563504828353
17,0.12915381742575896
18,0.1291514049285405
19,0.1291509126267093
20,0.12915078726291027
21,0.12915065323405772
22,0.12915049944761767
23,0.1291499283162507
24,0.12914900385096603
25,0.1291480090623036
26,0.1291478076304088
27,0.1291475752959503
28,0.12914755721419016
29,0.12914755698309793
30,0.1291438525985697
31,0.12913215175087644
32,0.12897620162373524
