Iteration,Rw
1,0.14884661782324854
2,0.14884515638020315
3,0.14884515596100675
4,0.1488446945103358
5,0.14884469403005263
6,0.14884469402969214
7,0.14884163880107837
8,0.14883674791861123
9,0.14883617023216802
10,0.1488358802952388
11,0.14883537901160243
12,0.14883537768236635
13,0.14883527494089868
14,0.1488349449597775
15,0.14883488229008443
16,0.14883486312978322
17,0.1488347766656586
18,0.14883475007188132
19,0.14883474680655803
20,0.1488249189134268
21,0.1488214818517076
22,0.14881751414117375
23,0.14881304167383017
24,0.14880352857861778
25,0.1487356128506013
26,0.14873298117064868
27,0.1487298489611531
28,0.1487095295971918
29,0.14853542617932897
