Iteration,Rw
1,0.14853514038469806
2,0.14853496986741918
3,0.14853490211349377
4,0.14853490210658482
5,0.14853478499239461
6,0.14853477138798318
7,0.1485347631876991
8,0.1485347629226015
9,0.1485343542816092
10,0.14853375149878179
11,0.14853371981867036
12,0.14853367959522942
13,0.14853365186065695
14,0.14853360522997983
15,0.14853348304849578
16,0.14853341506513837
17,0.14853336107313436
18,0.14853326572014164
19,0.14853304099558223
20,0.14853281284049996
21,0.14853273299581957
22,0.1485327194855579
23,0.14853271885493285
24,0.14852958909031927
25,0.1485176972514988
